node idx,drug id,pubchem_cid,smiles
297,DB00361,5311497.0,CCC1=CC2CC(C3=C(CN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC
298,DB00362,,
299,DB00363,135398737.0,CN1CCN(CC1)C2=NC3=C(C=CC(=C3)Cl)NC4=CC=CC=C42
300,DB00364,,
301,DB00365,72474.0,CC1CN(CCN1)C2=C(C(=C3C(=C2)N(C=C(C3=O)C(=O)O)C4CC4)C)F
302,DB00366,3162.0,CC(C1=CC=CC=C1)(C2=CC=CC=N2)OCCN(C)C
303,DB00367,13109.0,CCC12CCC3C(C1CCC2(C#C)O)CCC4=CC(=O)CCC34
304,DB00368,439260.0,C1=CC(=C(C=C1C(CN)O)O)O
305,DB00369,60613.0,C1=CN(C(=O)N=C1N)CC(CO)OCP(=O)(O)O
306,DB00370,4205.0,CN1CCN2C(C1)C3=CC=CC=C3CC4=C2N=CC=C4
307,DB00371,4064.0,CCCC(C)(COC(=O)N)COC(=O)N
308,DB00372,5440.0,CCSC1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN4CCN(CC4)C
309,DB00373,33624.0,CC(C)(C)NCC(COC1=NSN=C1N2CCOCC2)O
310,DB00374,6918140.0,CCCCCC(CCC1C(CC2C1CC3=C(C2)C(=CC=C3)OCC(=O)O)O)O
311,DB00375,,
312,DB00376,5572.0,C1CCC(CC1)C(CCN2CCCCC2)(C3=CC=CC=C3)O
313,DB00377,6337614.0,C1CC2CN(C(=O)C3=CC=CC(=C23)C1)C4CN5CCC4CC5
314,DB00378,9051.0,CC(=O)C1CCC2C1(CCC3C2C=CC4=CC(=O)CCC34C)C
315,DB00379,4178.0,CC1=C(C(=CC=C1)C)OCC(C)N
316,DB00380,71384.0,CC(CN1CC(=O)NC(=O)C1)N2CC(=O)NC(=O)C2
317,DB00381,2162.0,CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2Cl)C(=O)OC)C)COCCN
318,DB00382,1935.0,C1CCC2=NC3=CC=CC=C3C(=C2C1)N
319,DB00383,4642.0,CN1CCCN=C1COC(=O)C(C2CCCCC2)(C3=CC=CC=C3)O
320,DB00384,5546.0,C1=CC=C(C=C1)C2=NC3=C(N=C(N=C3N=C2N)N)N
321,DB00385,454216.0,CCCCC(=O)OCC(=O)C1(CC(C2=C(C1)C(=C3C(=C2O)C(=O)C4=C(C3=O)C=CC=C4OC)O)OC5CC(C(C(O5)C)O)NC(=O)C(F)(F)F)O
322,DB00387,4919.0,C1CCC(CC1)C(CCN2CCCC2)(C3=CC=CC=C3)O
323,DB00388,6041.0,CNCC(C1=CC(=CC=C1)O)O
324,DB00389,31072.0,CCOC(=O)N1C=CN(C1=S)C
325,DB00390,2724385.0,CC1C(C(CC(O1)OC2C(OC(CC2O)OC3C(OC(CC3O)OC4CCC5(C(C4)CCC6C5CC(C7(C6(CCC7C8=CC(=O)OC8)O)C)O)C)C)C)O)O
326,DB00391,5355.0,CCN1CCCC1CNC(=O)C2=C(C=CC(=C2)S(=O)(=O)N)OC
327,DB00392,3290.0,CCN(CC)C(C)CN1C2=CC=CC=C2SC3=CC=CC=C31
328,DB00393,4497.0,CC1=C(C(C(=C(N1)C)C(=O)OC(C)C)C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OCCOC
329,DB00394,21700.0,CCC(=O)OCC(=O)C1(C(CC2C1(CC(C3(C2CCC4=CC(=O)C=CC43C)Cl)O)C)C)OC(=O)CC
330,DB00395,2576.0,CCCC(C)(COC(=O)N)COC(=O)NC(C)C
331,DB00396,5994.0,CC(=O)C1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C
332,DB00397,4786.0,CC(C(C1=CC=CC=C1)O)N
333,DB00398,216239.0,CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F
334,DB00399,68740.0,C1=CN(C=N1)CC(O)(P(=O)(O)O)P(=O)(O)O
335,DB00400,441140.0,CC1CC(=O)C=C(C12C(=O)C3=C(O2)C(=C(C=C3OC)OC)Cl)OC
336,DB00401,4499.0,CC1=C(C(C(=C(N1)C)C(=O)OCC(C)C)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC
337,DB00402,969472.0,CN1CCN(CC1)C(=O)OC2C3=NC=CN=C3C(=O)N2C4=NC=C(C=C4)Cl
338,DB00404,2118.0,CC1=NN=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4
339,DB00405,16960.0,CN(C)CCC(C1=CC=C(C=C1)Br)C2=CC=CC=N2
340,DB00407,,
341,DB00408,3964.0,CN1CCN(CC1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl
342,DB00409,54477.0,CCN1CCCC1CNC(=O)C2=C(C=CC(=C2OC)Br)OC
343,DB00410,446596.0,CC(C1C(O1)CC2COC(C(C2O)O)CC(=CC(=O)OCCCCCCCCC(=O)O)C)C(C)O
344,DB00411,2551.0,C[N+](C)(C)CCOC(=O)N
345,DB00412,77999.0,CN(CCOC1=CC=C(C=C1)CC2C(=O)NC(=O)S2)C3=CC=CC=N3
346,DB00413,119570.0,CCCNC1CCC2=C(C1)SC(=N2)N
347,DB00414,1989.0,CC(=O)C1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2
348,DB00415,6249.0,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)C
349,DB00416,24244.0,C[N+]1(CCC2=CC(=C3C=C2C1CC4=CC=C(C=C4)OC5=C6C(CC7=CC(=C(C=C7)OC)O3)[N+](CCC6=CC(=C5OC)OC)(C)C)OC)C.[I-].[I-]
350,DB00417,6869.0,CC1(C(N2C(S1)C(C2=O)NC(=O)COC3=CC=CC=C3)C(=O)O)C
351,DB00418,5193.0,CCCC(C)C1(C(=O)NC(=O)NC1=O)CC=C
352,DB00420,4926.0,CN(C)CCCN1C2=CC=CC=C2SC3=CC=CC=C31
353,DB00421,5833.0,CC(=O)SC1CC2=CC(=O)CCC2(C3C1C4CCC5(C4(CC3)C)CCC(=O)O5)C
354,DB00422,4158.0,COC(=O)C(C1CCCCN1)C2=CC=CC=C2
355,DB00423,4107.0,COC1=CC=CC=C1OCC(COC(=O)N)O
356,DB00424,,
357,DB00425,5732.0,CC1=CC=C(C=C1)C2=C(N3C=C(C=CC3=N2)C)CC(=O)N(C)C
358,DB00426,3324.0,CC(=O)OCC(CCN1C=NC2=CN=C(N=C21)N)COC(=O)C
359,DB00427,5282443.0,CC1=CC=C(C=C1)C(=CCN2CCCC2)C3=CC=CC=N3
360,DB00428,23615975.0,CN(C(=O)NC(C=O)C(C(C(CO)O)O)O)N=O
361,DB00429,154701741.0,CCCCCC(C)(C=CC1C(CC(C1CC=CCCCC(=O)[O-])O)O)O.C(C(CO)(CO)[NH3+])O
362,DB00430,636405.0,CC1=CC(=O)C(=CN1)C(=O)NC(C2=CC=C(C=C2)O)C(=O)NC3C4N(C3=O)C(=C(CS4)CSC5=NN=NN5C)C(=O)O
363,DB00431,,
364,DB00432,6256.0,C1C(C(OC1N2C=C(C(=O)NC2=O)C(F)(F)F)CO)O
365,DB00433,4917.0,CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl
366,DB00434,2913.0,CN1CCC(=C2C3=CC=CC=C3C=CC4=CC=CC=C42)CC1
367,DB00435,145068.0,[N]=O
368,DB00436,2315.0,C1=CC=C(C=C1)CC2NC3=C(C=C(C(=C3)C(F)(F)F)S(=O)(=O)N)S(=O)(=O)N2
369,DB00437,135401907.0,C1=NNC2=C1C(=O)NC=N2
370,DB00438,57514439.0,CC(C)(C(=O)[O-])ON=C(C1=CSC(=N1)N)C(=O)NC2C3N(C2=O)C(=C(CS3)C[N+]4=CC=CC=C4)C(=O)O
371,DB00439,446156.0,CC(C)C1=C(C(=C(C(=N1)C(C)C)COC)C2=CC=C(C=C2)F)C=CC(CC(CC(=O)O)O)O
372,DB00440,5578.0,COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N
373,DB00441,60750.0,C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)(F)F
374,DB00442,135398508.0,C=C1C(CC(C1CO)O)N2C=NC3=C2N=C(NC3=O)N
375,DB00443,9782.0,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C
376,DB00444,452548.0,COC1=CC(=CC(=C1O)OC)C2C3C(COC3=O)C(C4=CC5=C(C=C24)OCO5)OC6C(C(C7C(O6)COC(O7)C8=CC=CS8)O)O
377,DB00445,41867.0,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O
378,DB00446,5959.0,C1=CC(=CC=C1C(C(CO)NC(=O)C(Cl)Cl)O)[N+](=O)[O-]
379,DB00447,44311686.0,C1CC(=C(N2C1C(C2=O)NC(=O)C(C3=CC=CC=C3)[NH3+])C(=O)[O-])Cl
380,DB00448,3883.0,CC1=C(C=CN=C1CS(=O)C2=NC3=CC=CC=C3N2)OCC(F)(F)F
381,DB00449,3105.0,CC(C)(C)C(=O)OC1=C(C=C(C=C1)C(CNC)O)OC(=O)C(C)(C)C
382,DB00450,3168.0,C1CN(CC=C1N2C3=CC=CC=C3NC2=O)CCCC(=O)C4=CC=C(C=C4)F
383,DB00451,5819.0,C1=C(C=C(C(=C1I)OC2=CC(=C(C(=C2)I)O)I)I)CC(C(=O)O)N
384,DB00452,8378.0,C1C(C(C(C(C1N)OC2C(C(C(C(O2)CN)O)O)N)OC3C(C(C(O3)CO)OC4C(C(C(C(O4)CN)O)O)N)O)O)N
385,DB00453,,
386,DB00454,4058.0,CCOC(=O)C1(CCN(CC1)C)C2=CC=CC=C2
387,DB00455,3957.0,CCOC(=O)N1CCC(=C2C3=C(CCC4=C2N=CC=C4)C=C(C=C3)Cl)CC1
388,DB00456,6024.0,CC(=O)OCC1=C(N2C(C(C2=O)NC(=O)CC3=CC=CS3)SC1)C(=O)O
389,DB00457,4893.0,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4=CC=CO4)N)OC
390,DB00458,3696.0,CN(C)CCCN1C2=CC=CC=C2CCC3=CC=CC=C31
391,DB00459,5284513.0,CC1=CC(=C(C(=C1C=CC(=CC=CC(=CC(=O)O)C)C)C)C)OC
392,DB00460,,
393,DB00461,4409.0,CC(=O)CCC1=CC2=C(C=C1)C=C(C=C2)OC
394,DB00462,,
395,DB00463,4099.0,CCC1(C(=O)NC(=O)N(C1=O)C)CC
396,DB00465,3826.0,C1CN2C(=CC=C2C(=O)C3=CC=CC=C3)C1C(=O)O
397,DB00467,3229.0,CCN1C=C(C(=O)C2=CC(=C(N=C21)N3CCNCC3)F)C(=O)O
398,DB00468,3034034.0,COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O
399,DB00469,54677971.0,CN1C(=C(C2=C(S1(=O)=O)C=CS2)O)C(=O)NC3=CC=CC=N3
400,DB00470,16078.0,CCCCCC1=CC(=C2C3C=C(CCC3C(OC2=C1)(C)C)C)O
401,DB00471,5281040.0,CC(C)(C1=CC=CC=C1CCC(C2=CC=CC(=C2)C=CC3=NC4=C(C=CC(=C4)Cl)C=C3)SCC5(CC5)CC(=O)O)O
402,DB00472,3386.0,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
403,DB00474,9034.0,CCC#CC(C)C1(C(=O)NC(=O)N(C1=O)C)CC=C
404,DB00475,,
405,DB00476,60835.0,CNCCC(C1=CC=CS1)OC2=CC=CC3=CC=CC=C32
406,DB00477,2726.0,CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl
407,DB00478,5071.0,CC(C12CC3CC(C1)CC(C3)C2)N
408,DB00479,37768.0,C1C(C(C(C(C1NC(=O)C(CCN)O)OC2C(C(C(C(O2)CO)O)N)O)O)OC3C(C(C(C(O3)CN)O)O)O)N
409,DB00480,216326.0,C1CC(=O)NC(=O)C1N2CC3=C(C2=O)C=CC=C3N
410,DB00481,5035.0,C1CCN(CC1)CCOC2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O
411,DB00482,2662.0,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F
412,DB00483,6172.0,CC[N+](CC)(CC)CCOC1=C(C(=CC=C1)OCC[N+](CC)(CC)CC)OCC[N+](CC)(CC)CC.[I-].[I-].[I-]
413,DB00484,2435.0,C1CN=C(N1)NC2=C(C3=NC=CN=C3C=C2)Br
414,DB00485,18381.0,CC1=C(C(=NO1)C2=C(C=CC=C2Cl)Cl)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)O
415,DB00486,5284592.0,CCCCCCC(C)(C)C1=CC(=C2C3CC(=O)CCC3C(OC2=C1)(C)C)O
416,DB00487,6919009.0,CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CC[NH+](CC3)C)F)C(=O)[O-]
417,DB00488,2123.0,CN(C)C1=NC(=NC(=N1)N(C)C)N(C)C
418,DB00489,5253.0,CC(C)NCC(C1=CC=C(C=C1)NS(=O)(=O)C)O
419,DB00490,2477.0,C1CCC2(C1)CC(=O)N(C(=O)C2)CCCCN3CCN(CC3)C4=NC=CC=N4
420,DB00491,441314.0,C1C(C(C(C(N1CCO)CO)O)O)O
421,DB00492,45357796.0,CCC(=O)OC(C(C)C)OP(=O)(CCCCC1=CC=CC=C1)CC(=O)N2CC(CC2C(=O)O)C3CCCCC3
422,DB00493,5742673.0,CC(=O)OCC1=C(N2C(C(C2=O)NC(=O)C(=NOC)C3=CSC(=N3)N)SC1)C(=O)O
423,DB00494,5281081.0,CCN(CC)C(=O)C(=CC1=CC(=C(C(=C1)O)O)[N+](=O)[O-])C#N
424,DB00495,35370.0,CC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)N=[N+]=[N-]
425,DB00496,444031.0,C1CN(CC1C(C2=CC=CC=C2)(C3=CC=CC=C3)C(=O)N)CCC4=CC5=C(C=C4)OCC5
426,DB00497,5284603.0,CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O
427,DB00498,4760.0,C1=CC=C(C=C1)C2C(=O)C3=CC=CC=C3C2=O
428,DB00499,3397.0,CC(C)C(=O)NC1=CC(=C(C=C1)[N+](=O)[O-])C(F)(F)F
429,DB00500,5509.0,CC1=CC=C(C=C1)C(=O)C2=CC=C(N2C)CC(=O)O
430,DB00501,2756.0,CC1=C(N=CN1)CSCCNC(=NC)NC#N
431,DB00502,3559.0,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F
432,DB00503,392622.0,CC(C)C1=NC(=CS1)CN(C)C(=O)NC(C(C)C)C(=O)NC(CC2=CC=CC=C2)CC(C(CC3=CC=CC=C3)NC(=O)OCC4=CN=CS4)O
433,DB00504,5359371.0,C=CCN1CCC23CCCCC2C1CC4=C3C=C(C=C4)O
434,DB00505,20299.0,CC[N+](CC)(CC)CCC(C1CCCCC1)(C2=CC=CC=C2)O
435,DB00508,5568.0,CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)C(F)(F)F
436,DB00511,5284512.0,CC1C(C(CC(O1)OC2C(OC(CC2O)OC3C(OC(CC3O)OC4CCC5(C(C4)CCC6C5CCC7(C6(CCC7C8=CC(=O)OC8)O)C)C)C)C)OC(=O)C)O
437,DB00512,14969.0,CC1C(C(CC(O1)OC2C(C(C(OC2OC3=C4C=C5C=C3OC6=C(C=C(C=C6)C(C(C(=O)NC(C(=O)NC5C(=O)NC7C8=CC(=C(C=C8)O)C9=C(C=C(C=C9O)O)C(NC(=O)C(C(C1=CC(=C(O4)C=C1)Cl)O)NC7=O)C(=O)O)CC(=O)N)NC(=O)C(CC(C)C)NC)O)Cl)CO)O)O)(C)N)O
438,DB00513,564.0,C(CCC(=O)O)CCN
439,DB00514,5360696.0,CN1CCC23CCCCC2C1CC4=C3C=C(C=C4)OC
440,DB00515,5702198.0,N.N.Cl[Pt]Cl
441,DB00516,,
442,DB00517,21867154.0,CCCC(CCC)C(=O)OC1CC2CCC(C1)[N+]2(C)C.[Br-]
443,DB00518,2082.0,CCCSC1=CC2=C(C=C1)N=C(N2)NC(=O)OC
444,DB00519,37888437.0,CCOC(=O)C(CCC1=CC=CC=C1)[NH2+]C(C)C(=O)N2C3CCCCC3CC2C(=O)[O-]
445,DB00520,16119814.0,CCC(C)CC(C)CCCCCCCCC(=O)NC1CC(C(NC(=O)C2C(CCN2C(=O)C(NC(=O)C(NC(=O)C3CC(CN3C(=O)C(NC1=O)C(C)O)O)C(C(C4=CC=C(C=C4)O)O)O)C(CCN)O)O)NCCN)O
446,DB00521,2583.0,CC(C)(C)NCC(COC1=CC=CC2=C1CCC(=O)N2)O
447,DB00523,449171.0,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC(=O)O)C)C
448,DB00524,4170.0,CC1NC2=CC(=C(C=C2C(=O)N1C3=CC=CC=C3C)S(=O)(=O)N)Cl
449,DB00526,9887054.0,C1CCC(C(C1)N)N.C(=O)(C(=O)[O-])[O-].[Pt+2]
450,DB00527,3025.0,CCCCOC1=NC2=CC=CC=C2C(=C1)C(=O)NCCN(CC)CC
451,DB00528,65866.0,CC1=C(C(C(=C(N1)C)C(=O)OC(C)(C)CN(C)CCC(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC(=CC=C4)[N+](=O)[O-])C(=O)OC
452,DB00529,3415.0,C(=O)(O)P(=O)(O)O
453,DB00530,176870.0,COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCCOC
454,DB00531,2907.0,C1CNP(=O)(OC1)N(CCCl)CCCl
455,DB00532,4060.0,CCC1(C(=O)N(C(=O)N1)C)C2=CC=CC=C2
456,DB00533,5090.0,CS(=O)(=O)C1=CC=C(C=C1)C2=C(C(=O)OC2)C3=CC=CC=C3
457,DB00535,6915944.0,C=CC1=C(N2C(C(C2=O)NC(=O)C(=NO)C3=CSC(=N3)N)SC1)C(=O)O
458,DB00536,3520.0,C(=N)(N)N
459,DB00537,4011971.0,C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CC[NH2+]CC4)F)C(=O)[O-]
460,DB00539,3005573.0,CN(C)CCOC1=CC=C(C=C1)C(=C(CCCl)C2=CC=CC=C2)C3=CC=CC=C3
461,DB00540,4543.0,CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31
462,DB00541,5388993.0,CCC1(CC2CC(C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C=O)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O
463,DB00542,5362124.0,CCOC(=O)C(CCC1=CC=CC=C1)NC2CCC3=CC=CC=C3N(C2=O)CC(=O)O
464,DB00543,2170.0,C1CN(CCN1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl
465,DB00544,3385.0,C1=C(C(=O)NC(=O)N1)F
466,DB00545,4991.0,C[N+]1=CC=CC(=C1)OC(=O)N(C)C
467,DB00546,37632.0,CN(C)CC1=NN=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4
468,DB00547,5311067.0,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1C(=O)CO)C)O)F)C
469,DB00548,2266.0,C(CCCC(=O)O)CCCC(=O)O
470,DB00549,5717.0,CC1=CC=CC=C1S(=O)(=O)NC(=O)C2=CC(=C(C=C2)CC3=CN(C4=C3C=C(C=C4)NC(=O)OC5CCCC5)C)OC
471,DB00550,657298.0,CCCC1=CC(=O)NC(=S)N1
472,DB00551,1990.0,CC(=O)NO
473,DB00552,439693.0,C1C(C(OC1N2C=NC3=C2NC=NCC3O)CO)O
474,DB00553,4114.0,COC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2
475,DB00554,54676228.0,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3
476,DB00555,3878.0,C1=CC(=C(C(=C1)Cl)Cl)C2=C(N=C(N=N2)N)N
477,DB00556,6432.0,C(C(F)(F)F)(C(F)(F)F)(F)F
478,DB00557,3658.0,C1CN(CCN1CCOCCO)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl
479,DB00558,60855.0,CC(=O)NC1C(C=C(OC1C(C(CO)O)O)C(=O)O)N=C(N)N
480,DB00559,104865.0,CC(C)(C)C1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=NC(=N2)C3=NC=CC=N3)OCCO)OC4=CC=CC=C4OC
481,DB00560,,
482,DB00561,3156.0,CCN1CC(C(C1=O)(C2=CC=CC=C2)C3=CC=CC=C3)CCN4CCOCC4
483,DB00562,2343.0,C1=CC=C(C=C1)CSCC2=NS(=O)(=O)C3=CC(=C(C=C3N2)Cl)S(=O)(=O)N
484,DB00563,126941.0,CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O
485,DB00564,2554.0,C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2C(=O)N
486,DB00565,62887.0,C[N+]1(CCC2=CC(=C(C=C2C1CC3=CC(=C(C=C3)OC)OC)OC)OC)CCC(=O)OCCCCCOC(=O)CC[N+]4(CCC5=CC(=C(C=C5C4CC6=CC(=C(C=C6)OC)OC)OC)OC)C
487,DB00566,2724354.0,C(C(C(=O)O)S)(C(=O)O)S
488,DB00567,27447.0,CC1=C(N2C(C(C2=O)NC(=O)C(C3=CC=CC=C3)N)SC1)C(=O)O
489,DB00568,1547484.0,C1CN(CCN1CC=CC2=CC=CC=C2)C(C3=CC=CC=C3)C4=CC=CC=C4
490,DB00569,5282448.0,COC1C(C(C(C(O1)COS(=O)(=O)O)OC2C(C(C(C(O2)C(=O)O)OC3C(C(C(C(O3)COS(=O)(=O)O)OC4C(C(C(C(O4)C(=O)O)OC5C(C(C(C(O5)COS(=O)(=O)O)O)O)NS(=O)(=O)O)O)O)OS(=O)(=O)O)NS(=O)(=O)O)O)OS(=O)(=O)O)O)NS(=O)(=O)O
491,DB00570,13342.0,CCC1(CC2CC(C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O
492,DB00571,4946.0,CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O
493,DB00572,,
494,DB00573,3342.0,CC(C1=CC(=CC=C1)OC2=CC=CC=C2)C(=O)O
495,DB00574,3337.0,CCNC(C)CC1=CC(=CC=C1)C(F)(F)F
496,DB00575,2803.0,C1CN=C(N1)NC2=C(C=CC=C2Cl)Cl
497,DB00576,5328.0,CC1=NN=C(S1)NS(=O)(=O)C2=CC=C(C=C2)N
498,DB00577,135398742.0,CC(C)C(C(=O)OCCOCN1C=NC2=C1N=C(NC2=O)N)N
499,DB00578,20824.0,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)C(=O)O)C(=O)O)C
500,DB00579,4020.0,C1CN2C(=N1)C3=CC=CC=C3C2(C4=CC=C(C=C4)Cl)O
501,DB00580,119607.0,CC1=C(C(=NO1)C2=CC=CC=C2)C3=CC=C(C=C3)S(=O)(=O)N
502,DB00581,11333.0,C(C1C(C(C(C(O1)OC2C(OC(C2O)(CO)O)CO)O)O)O)O
503,DB00582,71616.0,CC(C1=NC=NC=C1F)C(CN2C=NC=N2)(C3=C(C=C(C=C3)F)F)O
504,DB00583,10917.0,C[N+](C)(C)CC(CC(=O)[O-])O
505,DB00584,40466924.0,CCOC(=O)C(CCC1=CC=CC=C1)[NH2+]C(C)C(=O)N2CCCC2C(=O)[O-]
506,DB00585,4513.0,CNC(=C[N+](=O)[O-])NCCSCC1=CSC(=N1)CN(C)C
507,DB00586,3033.0,C1=CC=C(C(=C1)CC(=O)O)NC2=C(C=CC=C2Cl)Cl
508,DB00588,444036.0,CCC(=O)OC1(C(CC2C1(CC(C3(C2CC(C4=CC(=O)C=CC43C)F)F)O)C)C)C(=O)SCF
509,DB00589,28864.0,CCN(CC)C(=O)NC1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C
510,DB00590,3157.0,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4COC5=CC=CC=C5O4)N)OC
511,DB00591,6215.0,CC1(OC2CC3C4CC(C5=CC(=O)C=CC5(C4(C(CC3(C2(O1)C(=O)CO)C)O)F)C)F)C
512,DB00592,4837.0,C1CNCCN1
513,DB00593,3291.0,CCC1(CC(=O)NC1=O)C
514,DB00594,16231.0,C1(=C(N=C(C(=N1)Cl)N)N)C(=O)N=C(N)N
515,DB00595,,
516,DB00596,5311167.0,CC1CC2C3CC(C4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CCl)O)C)O)F)C)F
517,DB00597,24838311.0,CC(CN1CCN(CCN(CCN(CC1)CC(=O)[O-])CC(=O)[O-])CC(=O)[O-])O.[Gd+3]
518,DB00598,3869.0,CC(CCC1=CC=CC=C1)NCC(C2=CC(=C(C=C2)O)C(=O)N)O
519,DB00599,3000715.0,CCCC(C)C1(C(=O)NC(=S)NC1=O)CC
520,DB00601,441401.0,CC(=O)NCC1CN(C(=O)O1)C2=CC(=C(C=C2)N3CCOCC3)F
521,DB00602,9812710.0,CCC(C)C1C(CCC2(O1)CC3CC(O2)CC=C(C(C(C=CC=C4COC5C4(C(C=C(C5O)C)C(=O)O3)O)C)OC6CC(C(C(O6)C)OC7CC(C(C(O7)C)O)OC)OC)C)C.CC1CCC2(CC3CC(O2)CC=C(C(C(C=CC=C4COC5C4(C(C=C(C5O)C)C(=O)O3)O)C)OC6CC(C(C(O6)C)OC7CC(C(C(O7)C)O)OC)OC)C)OC1C(C)C
522,DB00603,6279.0,CC1CC2C(CCC3(C2CCC3(C(=O)C)OC(=O)C)C)C4(C1=CC(=O)CC4)C
523,DB00604,6917698.0,COC1CN(CCC1NC(=O)C2=CC(=C(C=C2OC)N)Cl)CCCOC3=CC=C(C=C3)F
524,DB00605,1548887.0,CC1=C(C2=C(C1=CC3=CC=C(C=C3)S(=O)C)C=CC(=C2)F)CC(=O)O
525,DB00606,2910.0,C1C2CC(C1C=C2)C3NC4=CC(=C(C=C4S(=O)(=O)N3)S(=O)(=O)N)Cl
526,DB00607,8982.0,CCOC1=C(C2=CC=CC=C2C=C1)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)O
527,DB00608,2719.0,CCN(CC)CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl
528,DB00609,2761171.0,CCC1=NC=CC(=C1)C(=S)N
529,DB00610,5906.0,CC(C(C1=CC(=CC=C1)O)O)N
530,DB00611,6916249.0,C1CCC2(C3CC4=C(C2(C1)CCN3CC5CCC5)C=C(C=C4)O)O
531,DB00612,2405.0,CC(C)NCC(COC1=CC=C(C=C1)COCCOC(C)C)O
532,DB00613,3647519.0,CC[NH+](CC)CC1=C(C=CC(=C1)NC2=C3C=CC(=CC3=NC=C2)Cl)[O-]
533,DB00614,5323714.0,C1COC(=O)N1N=CC2=CC=C(O2)[N+](=O)[O-]
534,DB00615,,
535,DB00616,,
536,DB00617,8280.0,CCC1(C(=O)N(C(=O)O1)C)C
537,DB00618,,
